component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,FSDS,1990-01,2005-12,199001-200512,atmospheric incident solar radiation,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSDS/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.FSDS.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,TOTVEGN,1990-01,2005-12,199001-200512,total vegetation nitrogen,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TOTVEGN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.TOTVEGN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,TOTVEGN,1990-01,2005-12,199001-200512,total vegetation nitrogen,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TOTVEGN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.TOTVEGN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,TOTVEGN,1990-01,2005-12,199001-200512,total vegetation nitrogen,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TOTVEGN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.TOTVEGN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,TOTVEGN,1990-01,2005-12,199001-200512,total vegetation nitrogen,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TOTVEGN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.TOTVEGN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,TOTVEGN,1990-01,2005-12,199001-200512,total vegetation nitrogen,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TOTVEGN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.TOTVEGN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,NDEP_TO_SMINN,1990-01,2005-12,199001-200512,atmospheric N deposition to soil mineral N,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/NDEP_TO_SMINN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.NDEP_TO_SMINN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,NDEP_TO_SMINN,1990-01,2005-12,199001-200512,atmospheric N deposition to soil mineral N,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/NDEP_TO_SMINN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.NDEP_TO_SMINN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,NDEP_TO_SMINN,1990-01,2005-12,199001-200512,atmospheric N deposition to soil mineral N,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/NDEP_TO_SMINN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.NDEP_TO_SMINN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,NDEP_TO_SMINN,1990-01,2005-12,199001-200512,atmospheric N deposition to soil mineral N,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/NDEP_TO_SMINN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.NDEP_TO_SMINN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,NDEP_TO_SMINN,1990-01,2005-12,199001-200512,atmospheric N deposition to soil mineral N,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/NDEP_TO_SMINN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.NDEP_TO_SMINN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,SOIL2C,1990-01,2005-12,199001-200512,soil organic matter C (medium pool),gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL2C/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.SOIL2C.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,SOIL2C,1990-01,2005-12,199001-200512,soil organic matter C (medium pool),gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL2C/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.SOIL2C.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,SOIL2C,1990-01,2005-12,199001-200512,soil organic matter C (medium pool),gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL2C/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.SOIL2C.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,SOIL2C,1990-01,2005-12,199001-200512,soil organic matter C (medium pool),gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL2C/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.SOIL2C.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,SOIL2C,1990-01,2005-12,199001-200512,soil organic matter C (medium pool),gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL2C/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.SOIL2C.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,DEADSTEMN,1990-01,2005-12,199001-200512,dead stem N,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/DEADSTEMN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.DEADSTEMN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,DEADSTEMN,1990-01,2005-12,199001-200512,dead stem N,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/DEADSTEMN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.DEADSTEMN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,DEADSTEMN,1990-01,2005-12,199001-200512,dead stem N,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/DEADSTEMN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.DEADSTEMN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,DEADSTEMN,1990-01,2005-12,199001-200512,dead stem N,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/DEADSTEMN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.DEADSTEMN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,DEADSTEMN,1990-01,2005-12,199001-200512,dead stem N,gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/DEADSTEMN/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.DEADSTEMN.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,FSRVD,1990-01,2005-12,199001-200512,direct vis reflected solar radiation,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSRVD/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.FSRVD.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,FSRVD,1990-01,2005-12,199001-200512,direct vis reflected solar radiation,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSRVD/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.FSRVD.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,FSRVD,1990-01,2005-12,199001-200512,direct vis reflected solar radiation,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSRVD/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.FSRVD.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,FSRVD,1990-01,2005-12,199001-200512,direct vis reflected solar radiation,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSRVD/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.FSRVD.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,FSRVD,1990-01,2005-12,199001-200512,direct vis reflected solar radiation,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSRVD/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.FSRVD.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,LIVECROOTC,1990-01,2005-12,199001-200512,live coarse root C,gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/LIVECROOTC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.LIVECROOTC.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,LIVECROOTC,1990-01,2005-12,199001-200512,live coarse root C,gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/LIVECROOTC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.LIVECROOTC.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,LIVECROOTC,1990-01,2005-12,199001-200512,live coarse root C,gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/LIVECROOTC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.LIVECROOTC.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,LIVECROOTC,1990-01,2005-12,199001-200512,live coarse root C,gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/LIVECROOTC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.LIVECROOTC.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,LIVECROOTC,1990-01,2005-12,199001-200512,live coarse root C,gC/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/LIVECROOTC/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.LIVECROOTC.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,FSH,1990-01,2005-12,199001-200512,sensible heat,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSH/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.FSH.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,FSH,1990-01,2005-12,199001-200512,sensible heat,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSH/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.FSH.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,FSH,1990-01,2005-12,199001-200512,sensible heat,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSH/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.FSH.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,FSH,1990-01,2005-12,199001-200512,sensible heat,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSH/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.FSH.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,FSH,1990-01,2005-12,199001-200512,sensible heat,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FSH/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.FSH.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,PLANT_NDEMAND,1990-01,2005-12,199001-200512,N flux required to support initial GPP,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PLANT_NDEMAND/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.PLANT_NDEMAND.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,PLANT_NDEMAND,1990-01,2005-12,199001-200512,N flux required to support initial GPP,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PLANT_NDEMAND/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.PLANT_NDEMAND.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,PLANT_NDEMAND,1990-01,2005-12,199001-200512,N flux required to support initial GPP,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PLANT_NDEMAND/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.PLANT_NDEMAND.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,PLANT_NDEMAND,1990-01,2005-12,199001-200512,N flux required to support initial GPP,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PLANT_NDEMAND/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.PLANT_NDEMAND.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,PLANT_NDEMAND,1990-01,2005-12,199001-200512,N flux required to support initial GPP,gN/m^2/s,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PLANT_NDEMAND/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.PLANT_NDEMAND.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,ERRSEB,1990-01,2005-12,199001-200512,surface energy conservation error,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/ERRSEB/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.ERRSEB.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,ERRSEB,1990-01,2005-12,199001-200512,surface energy conservation error,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/ERRSEB/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.ERRSEB.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,ERRSEB,1990-01,2005-12,199001-200512,surface energy conservation error,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/ERRSEB/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.ERRSEB.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,ERRSEB,1990-01,2005-12,199001-200512,surface energy conservation error,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/ERRSEB/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.ERRSEB.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,ERRSEB,1990-01,2005-12,199001-200512,surface energy conservation error,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/ERRSEB/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.ERRSEB.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,FGR_R,1990-01,2005-12,199001-200512,Rural heat flux into soil/snow including snow melt,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FGR_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.FGR_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,FGR_R,1990-01,2005-12,199001-200512,Rural heat flux into soil/snow including snow melt,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FGR_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.FGR_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,FGR_R,1990-01,2005-12,199001-200512,Rural heat flux into soil/snow including snow melt,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FGR_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.FGR_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,FGR_R,1990-01,2005-12,199001-200512,Rural heat flux into soil/snow including snow melt,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FGR_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.FGR_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,FGR_R,1990-01,2005-12,199001-200512,Rural heat flux into soil/snow including snow melt,W/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/FGR_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.FGR_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,PCO2,1990-01,2005-12,199001-200512,atmospheric partial pressure of CO2,Pa,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PCO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.PCO2.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,PCO2,1990-01,2005-12,199001-200512,atmospheric partial pressure of CO2,Pa,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PCO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.PCO2.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,PCO2,1990-01,2005-12,199001-200512,atmospheric partial pressure of CO2,Pa,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PCO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.PCO2.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,PCO2,1990-01,2005-12,199001-200512,atmospheric partial pressure of CO2,Pa,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PCO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.PCO2.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,PCO2,1990-01,2005-12,199001-200512,atmospheric partial pressure of CO2,Pa,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/PCO2/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.PCO2.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,TG_R,1990-01,2005-12,199001-200512,Rural ground temperature,K,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TG_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.TG_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,TG_R,1990-01,2005-12,199001-200512,Rural ground temperature,K,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TG_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.TG_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,TG_R,1990-01,2005-12,199001-200512,Rural ground temperature,K,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TG_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.TG_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,TG_R,1990-01,2005-12,199001-200512,Rural ground temperature,K,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TG_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.TG_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,TG_R,1990-01,2005-12,199001-200512,Rural ground temperature,K,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TG_R/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.TG_R.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,TLAI,1990-01,2005-12,199001-200512,total projected leaf area index,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TLAI/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.TLAI.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,TLAI,1990-01,2005-12,199001-200512,total projected leaf area index,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TLAI/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.TLAI.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,TLAI,1990-01,2005-12,199001-200512,total projected leaf area index,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TLAI/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.TLAI.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009,009,TLAI,1990-01,2005-12,199001-200512,total projected leaf area index,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TLAI/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.009.clm2.h0.TLAI.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,TLAI,1990-01,2005-12,199001-200512,total projected leaf area index,none,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/TLAI/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.TLAI.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010,010,SOIL1N,1990-01,2005-12,199001-200512,soil organic matter N (fast pool),gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL1N/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.010.clm2.h0.SOIL1N.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002,002,SOIL1N,1990-01,2005-12,199001-200512,soil organic matter N (fast pool),gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL1N/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.002.clm2.h0.SOIL1N.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011,011,SOIL1N,1990-01,2005-12,199001-200512,soil organic matter N (fast pool),gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL1N/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.011.clm2.h0.SOIL1N.199001-200512.nc
lnd,clm2.h0,b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001,001,SOIL1N,1990-01,2005-12,199001-200512,soil organic matter N (fast pool),gN/m^2,1,month_1,/glade/campaign/univ/udeo0005/cesmLE_cheyenne/lnd/proc/tseries/monthly/SOIL1N/b.e11.B20TRC5CNBDRD_cheyenne.f09_g16.001.clm2.h0.SOIL1N.199001-200512.nc
